coach_qid,team_qid,team_label,startDate,endDate,League
Q1087530,Q922698,Italy national under-21 football team,1993-01-01T00:00:00Z,1996-01-01T00:00:00Z,Italy
Q1087530,Q2641,SSC Napoli,1993-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q1087530,Q1422,Juventus FC,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z,Italy
Q1087530,Q1457,U.C. Sampdoria,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z,Italy
Q1087530,Q2768,Torino FC,1999-01-01T00:00:00Z,2001-01-01T00:00:00Z,Italy
Q1087530,Q2641,SSC Napoli,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z,Italy
Q1087530,Q1893,Bologna F.C. 1909,2001-01-01T00:00:00Z,2002-01-01T00:00:00Z,Italy
Q1087530,Q1120838,Como 1907,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z,Italy
Q1087530,Q1893,Bologna F.C. 1909,2003-01-01T00:00:00Z,2006-01-01T00:00:00Z,Italy
Q1087530,Q2756,Siena FC,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z,Italy
Q1087530,Q6630,Ascoli Calcio 1898 FC,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z,Italy
Q1087530,Q845043,Frosinone Calcio,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z,Italy
Q1087530,Q139399,Calcio Foggia 1920,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z,Italy
Q1087530,Q139399,Calcio Foggia 1920,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z,Italy
Q556688,Q3446766,Croatia national under-19 football team,1993-01-01T00:00:00Z,1994-01-01T00:00:00Z,Croatia
Q556688,Q181216,HNK Hajduk Split,1993-01-01T00:00:00Z,1997-01-01T00:00:00Z,Croatia
Q556688,Q3589940,Croatia national under-17 football team,1993-01-01T00:00:00Z,1993-01-01T00:00:00Z,Croatia
Q556688,Q2331381,Croatia national under-21 football team,1995-01-01T00:00:00Z,1997-01-01T00:00:00Z,Croatia
Q556688,Q5187078,Croatia national under-20 football team,1995-01-01T00:00:00Z,1995-01-01T00:00:00Z,Croatia
Q556688,Q10329,Sevilla FC,1997-01-01T00:00:00Z,2001-01-01T00:00:00Z,Spain
Q556688,Q576285,Albacete Balompié,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Spain
Q556688,Q6690,F.C. Crotone,2001-01-01T00:00:00Z,2006-01-01T00:00:00Z,Italy
Q556688,Q833050,HNK Šibenik,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Croatia
Q556688,Q576285,Albacete Balompié,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Spain
Q556688,Q2074,Genoa CFC,2006-01-01T00:00:00Z,2010-01-01T00:00:00Z,Italy
Q556688,Q134479,Croatia men's national football team,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,Croatia
Q705935,Q289186,A.C. Fanfulla 1874,1968-01-01T00:00:00Z,1969-01-01T00:00:00Z,Italy
Q705935,Q8633,Varese Calcio,1969-01-01T00:00:00Z,1970-01-01T00:00:00Z,Italy
Q705935,Q8476,AS Reggina 1914,1970-01-01T00:00:00Z,1972-01-01T00:00:00Z,Italy
Q705935,Q13381,U.S. Triestina Calcio 1918,1971-01-01T00:00:00Z,1972-01-01T00:00:00Z,Italy
Q705935,Q8633,Varese Calcio,1972-01-01T00:00:00Z,1975-01-01T00:00:00Z,Italy
Q705935,Q631,Inter Milan,1975-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q705935,Q676899,Italy men's national association football team,1980-01-01T00:00:00Z,1983-01-01T00:00:00Z,Italy
Q535475,Q16334,Città di Casale,1923-01-01T00:00:00Z,1926-01-01T00:00:00Z,Italy
Q535475,Q1893,Bologna F.C. 1909,1926-01-01T00:00:00Z,1935-01-01T00:00:00Z,Italy
Q535475,Q676899,Italy men's national association football team,1930-01-01T00:00:00Z,1938-01-01T00:00:00Z,Italy
Q535475,Q2739,A.S. Roma,1935-01-01T00:00:00Z,1939-01-01T00:00:00Z,Italy
Q613881,Q3747545,Foot-Ball Club Internazionale-Naples,1925-01-01T00:00:00Z,1926-01-01T00:00:00Z,Italy
Q613881,Q2641,SSC Napoli,1926-01-01T00:00:00Z,1937-01-01T00:00:00Z,Italy
Q613881,Q676899,Italy men's national association football team,1929-01-01T00:00:00Z,1932-01-01T00:00:00Z,Italy
Q613881,Q847587,U.S. Salernitana 1919,1937-01-01T00:00:00Z,1939-01-01T00:00:00Z,Italy
Q613881,Q847587,U.S. Salernitana 1919,1939-01-01T00:00:00Z,1939-01-01T00:00:00Z,Italy
Q613881,Q2641,SSC Napoli,1961-01-01T00:00:00Z,1961-01-01T00:00:00Z,Italy
Q460577,Q2739,A.S. Roma,1936-01-01T00:00:00Z,1938-01-01T00:00:00Z,Italy
Q460577,Q1886,Atalanta BC,1938-01-01T00:00:00Z,1939-01-01T00:00:00Z,Italy
Q460577,Q2739,A.S. Roma,1939-01-01T00:00:00Z,1948-01-01T00:00:00Z,Italy
Q460577,Q631,Inter Milan,1948-01-01T00:00:00Z,1950-01-01T00:00:00Z,Italy
Q460577,Q676899,Italy men's national association football team,1949-01-01T00:00:00Z,1953-01-01T00:00:00Z,Italy
Q460577,Q2641,SSC Napoli,1950-01-01T00:00:00Z,1956-01-01T00:00:00Z,Italy
Q67985,Q1681805,Savona F.B.C.,1925-01-01T00:00:00Z,1926-01-01T00:00:00Z,Italy
Q67985,Q16348,FC Alessandria,1926-01-01T00:00:00Z,1931-01-01T00:00:00Z,Italy
Q67985,Q676899,Italy men's national association football team,1929-01-01T00:00:00Z,1935-01-01T00:00:00Z,Italy
Q67985,Q1422,Juventus FC,1931-01-01T00:00:00Z,1937-01-01T00:00:00Z,Italy
Q67985,Q3626520,Associazione Calcistica Dilettantistica Rapallo Ruentes 1914,1937-01-01T00:00:00Z,1940-01-01T00:00:00Z,Italy
Q2704759,Q339596,Giulianova Calcio,1986-01-01T00:00:00Z,1990-01-01T00:00:00Z,Italy
Q2704759,Q298314,A.S. Gubbio 1910,1990-01-01T00:00:00Z,1992-01-01T00:00:00Z,Italy
Q2704759,Q1082282,S.S.D. Licata 1931,1992-01-01T00:00:00Z,1993-01-01T00:00:00Z,Italy
Q2704759,Q28195113,U.S. Siracusa,1993-01-01T00:00:00Z,1995-01-01T00:00:00Z,Italy
Q2704759,Q287695,Fidelis Andria 2018,1995-01-01T00:00:00Z,1996-01-01T00:00:00Z,Italy
Q2704759,Q4647305,A.S.D. Casacastalda,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q2305065,Q2251415,Marsala Football Club,1979-01-01T00:00:00Z,1984-01-01T00:00:00Z,Italy
Q2305065,Q3607383,ASD Akragas 2018,1984-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q2305065,Q28195113,U.S. Siracusa,1986-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q2305065,Q2891756,A.S.D. Battipagliese,1989-01-01T00:00:00Z,1992-01-01T00:00:00Z,Italy
Q2305065,Q2457991,Potenza Calcio,1992-01-01T00:00:00Z,1993-01-01T00:00:00Z,Italy
Q2305065,Q29390,A.C.R. Messina,1993-01-01T00:00:00Z,1994-01-01T00:00:00Z,Italy
Q2305065,Q2018,Catania FC,1994-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q3052298,Q759482,U.S. Cremonese,1966-01-01T00:00:00Z,1968-01-01T00:00:00Z,Italy
Q3052298,Q2768,Torino FC,1968-01-01T00:00:00Z,1970-01-01T00:00:00Z,Italy
Q3052298,Q289482,AC Monza,1970-01-01T00:00:00Z,1971-01-01T00:00:00Z,Italy
Q3052298,Q1886,Atalanta BC,1971-01-01T00:00:00Z,1972-01-01T00:00:00Z,Italy
Q3052298,Q759482,U.S. Cremonese,1972-01-01T00:00:00Z,1979-01-01T00:00:00Z,Italy
Q1280931,Q1543,AC Milan,1955-01-01T00:00:00Z,1965-01-01T00:00:00Z,Italy
Q1280931,Q13381,U.S. Triestina Calcio 1918,1959-01-01T00:00:00Z,1960-01-01T00:00:00Z,Italy
Q1280931,Q8428,Calcio Padova,1960-01-01T00:00:00Z,1961-01-01T00:00:00Z,Italy
Q1280931,Q676899,Italy men's national association football team,1962-01-01T00:00:00Z,1962-01-01T00:00:00Z,Italy
Q524615,Q1543,AC Milan,1955-01-01T00:00:00Z,1957-01-01T00:00:00Z,Italy
Q524615,Q8639,Hellas Verona FC,1957-01-01T00:00:00Z,1960-01-01T00:00:00Z,Italy
Q524615,Q2798,Udinese Calcio,1960-01-01T00:00:00Z,1961-01-01T00:00:00Z,Italy
Q524615,Q501372,Unione Sportiva Catanzaro,1961-01-01T00:00:00Z,1964-01-01T00:00:00Z,Italy
Q524615,Q13385,SPAL,1964-01-01T00:00:00Z,1967-01-01T00:00:00Z,Italy
Q524615,Q2798,Udinese Calcio,1967-01-01T00:00:00Z,1968-01-01T00:00:00Z,Italy
Q524615,Q3660099,A.S.D.C. Verbania,1968-01-01T00:00:00Z,1973-01-01T00:00:00Z,Italy
Q645692,Q6651,Brescia Calcio,1960-01-01T00:00:00Z,1966-01-01T00:00:00Z,Italy
Q645692,Q676899,Italy men's national association football team,1966-01-01T00:00:00Z,1966-01-01T00:00:00Z,Italy
Q645692,Q2641,SSC Napoli,1966-01-01T00:00:00Z,1971-01-01T00:00:00Z,Italy
Q645692,Q1886,Atalanta BC,1971-01-01T00:00:00Z,1973-01-01T00:00:00Z,Italy
Q645692,Q1543,AC Milan,1973-01-01T00:00:00Z,1974-01-01T00:00:00Z,Italy
Q645692,Q1900,Cagliari Calcio,1974-01-01T00:00:00Z,1975-01-01T00:00:00Z,Italy
Q645692,Q13385,SPAL,1975-01-01T00:00:00Z,1977-01-01T00:00:00Z,Italy
Q954307,Q3589858,Uruguay national under-17 football team,1991-01-01T00:00:00Z,1991-01-01T00:00:00Z,Uruguay
Q954307,Q2442864,Uruguay national under-20 football team,1992-01-01T00:00:00Z,1993-01-01T00:00:00Z,Uruguay
Q954307,Q134916,Uruguay men's national football team,1994-01-01T00:00:00Z,2005-01-01T00:00:00Z,Uruguay
Q954307,Q980573,Club Atlético River Plate,1994-01-01T00:00:00Z,1996-01-01T00:00:00Z,Uruguay
Q954307,Q12236,Racing de Santander,1996-01-01T00:00:00Z,1998-01-01T00:00:00Z,Spain
Q954307,Q1900,Cagliari Calcio,1998-01-01T00:00:00Z,2010-01-01T00:00:00Z,Italy
Q945940,Q495299,Galatasaray S.K.,1942-01-01T00:00:00Z,1950-01-01T00:00:00Z,Turkey
Q945940,Q483856,Turkey men's national football team,1948-01-01T00:00:00Z,1954-01-01T00:00:00Z,Turkey
Q945940,Q847587,U.S. Salernitana 1919,1950-01-01T00:00:00Z,1951-01-01T00:00:00Z,Italy
Q945940,Q2674,Palermo F.C.,1951-01-01T00:00:00Z,1952-01-01T00:00:00Z,Italy
Q945940,Q495299,Galatasaray S.K.,1952-01-01T00:00:00Z,1955-01-01T00:00:00Z,Turkey
Q758154,Q583361,Calcio Montebelluna 1919,1974-01-01T00:00:00Z,1976-01-01T00:00:00Z,Italy
Q758154,Q611222,Treviso F.B.C. 1993,1976-01-01T00:00:00Z,1978-01-01T00:00:00Z,Italy
Q758154,Q2641,SSC Napoli,1978-01-01T00:00:00Z,1980-01-01T00:00:00Z,Italy
Q758154,Q922698,Italy national under-21 football team,1979-01-01T00:00:00Z,1980-01-01T00:00:00Z,Italy
Q758154,Q2798,Udinese Calcio,1980-01-01T00:00:00Z,1985-01-01T00:00:00Z,Italy
Q758154,Q16344,A.C. Perugia Calcio,1985-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q758154,Q2018,Catania FC,1986-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q758154,Q638882,Trento Calcio 1921,1989-01-01T00:00:00Z,1991-01-01T00:00:00Z,Italy
Q1353173,Q3626957,Q3626957,1981-01-01T00:00:00Z,1983-01-01T00:00:00Z,Italy
Q1353173,Q8623,Ternana Calcio,1983-01-01T00:00:00Z,1984-01-01T00:00:00Z,Italy
Q1353173,Q297430,S.S. Arezzo,1984-01-01T00:00:00Z,1985-01-01T00:00:00Z,Italy
Q1353173,Q289613,Pisa SC,1985-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q1353173,Q298217,U.S. Avellino 1912,1986-01-01T00:00:00Z,1988-01-01T00:00:00Z,Italy
Q1353173,Q1120838,Como 1907,1988-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q1353173,Q6630,Ascoli Calcio 1898 FC,1989-01-01T00:00:00Z,1991-01-01T00:00:00Z,Italy
Q1353173,Q8476,AS Reggina 1914,1991-01-01T00:00:00Z,1992-01-01T00:00:00Z,Italy
Q1353173,Q1088075,A.S. Roma Futsal,1991-01-01T00:00:00Z,1992-01-01T00:00:00Z,Italy
Q1353173,Q845043,Frosinone Calcio,1992-01-01T00:00:00Z,1993-01-01T00:00:00Z,Italy
Q1353173,Q2095117,U.S. Fermana,1993-01-01T00:00:00Z,1994-01-01T00:00:00Z,Italy
Q1353173,Q1785447,S.S. Sambenedettese Calcio,1994-01-01T00:00:00Z,1995-01-01T00:00:00Z,Italy
Q1353173,Q39604,S.S. Maceratese 1922,1995-01-01T00:00:00Z,1999-01-01T00:00:00Z,Italy
Q1353173,Q1088962,F.S. Sestrese Calcio 1919,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z,Italy
Q1353173,Q13666,Messina,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z,Italy
Q1490332,Q6651,Brescia Calcio,1969-01-01T00:00:00Z,1978-01-01T00:00:00Z,Italy
Q1490332,Q1785447,S.S. Sambenedettese Calcio,1978-01-01T00:00:00Z,1987-01-01T00:00:00Z,Italy
Q1490332,Q3747786,Football Club Ospitaletto 2000,1987-01-01T00:00:00Z,1988-01-01T00:00:00Z,Italy
Q370910,Q3625805,Cattolica Calcio 1923,1980-01-01T00:00:00Z,1981-01-01T00:00:00Z,Italy
Q370910,Q139399,Calcio Foggia 1920,1981-01-01T00:00:00Z,1987-01-01T00:00:00Z,Italy
Q370910,Q2414604,Vis Pesaro dal 1898,1987-01-01T00:00:00Z,1988-01-01T00:00:00Z,Italy
Q370910,Q287695,Fidelis Andria 2018,1988-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q923088,Q2693,Parma Calcio 1913,1982-01-01T00:00:00Z,1984-01-01T00:00:00Z,Italy
Q923088,Q1422,Juventus FC,1984-01-01T00:00:00Z,1987-01-01T00:00:00Z,Italy
Q923088,Q922698,Italy national under-21 football team,1985-01-01T00:00:00Z,1987-01-01T00:00:00Z,Italy
Q923088,Q8639,Hellas Verona FC,1987-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q923088,Q2052,ACF Fiorentina,1989-01-01T00:00:00Z,1995-01-01T00:00:00Z,Italy
Q923088,Q8428,Calcio Padova,1995-01-01T00:00:00Z,1996-01-01T00:00:00Z,Italy
Q923088,Q1279917,Pistoiese FC,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q923088,Q1512790,US Fiorenzuola 1922,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z,Italy
Q986586,Q6664,AC Cesena,1977-01-01T00:00:00Z,1979-01-01T00:00:00Z,Italy
Q986586,Q2798,Udinese Calcio,1979-01-01T00:00:00Z,1980-01-01T00:00:00Z,Italy
Q986586,Q6664,AC Cesena,1981-01-01T00:00:00Z,1984-01-01T00:00:00Z,Italy
Q986586,Q289029,SSC Ancona,1984-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q986586,Q742685,San Marino Calcio,1986-01-01T00:00:00Z,1988-01-01T00:00:00Z,Italy
Q986586,Q3077308,Forlì F.C.,1988-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q986586,Q2756,Siena FC,1989-01-01T00:00:00Z,1991-01-01T00:00:00Z,Italy
Q986586,Q1865284,S.S. Monopoli 1966,1991-01-01T00:00:00Z,1992-01-01T00:00:00Z,Italy
Q986586,Q13381,U.S. Triestina Calcio 1918,1992-01-01T00:00:00Z,1993-01-01T00:00:00Z,Italy
Q355949,Q2703612,Pro Sesto 1913,1976-01-01T00:00:00Z,1977-01-01T00:00:00Z,Italy
Q370838,Q2052,ACF Fiorentina,1981-07-01T00:00:00Z,1983-12-31T00:00:00Z,Italy
Q370838,Q2710,Delfino Pescara 1936,1981-08-01T00:00:00Z,1982-06-30T00:00:00Z,Italy
Q370838,Q1900,Cagliari Calcio,1982-07-01T00:00:00Z,1982-12-31T00:00:00Z,Italy
Q370838,Q289707,A.C. Reggiana 1919,1983-01-01T00:00:00Z,1983-06-30T00:00:00Z,Italy
Q370838,Q6703,Empoli FC,1983-01-01T00:00:00Z,1988-01-01T00:00:00Z,Italy
Q370838,Q1082282,S.S.D. Licata 1931,1988-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q370838,Q8408,Modena F.C.,1989-01-01T00:00:00Z,1990-01-01T00:00:00Z,Italy
Q370838,Q3867441,A.S.D. Real S.M. Hyria Nola 2012,1990-01-01T00:00:00Z,1991-01-01T00:00:00Z,Italy
Q370838,Q1380971,Viareggio Calcio,1991-01-01T00:00:00Z,1992-01-01T00:00:00Z,Italy
Q370838,Q1052365,Città di Acireale 1946,1992-01-01T00:00:00Z,1994-01-01T00:00:00Z,Italy
Q370838,Q963110,S.E.F. Torres 1903,1994-01-01T00:00:00Z,1995-01-01T00:00:00Z,Italy
Q3107201,Q384592,A.S.D. Ponziana,,,Italy
Q3107201,Q289482,AC Monza,1964-01-01T00:00:00Z,1965-01-01T00:00:00Z,Italy
Q3107201,Q2868212,UFM Monfalcone,1965-01-01T00:00:00Z,1966-01-01T00:00:00Z,Italy
Q3107201,Q2798,Udinese Calcio,1966-01-01T00:00:00Z,1974-01-01T00:00:00Z,Italy
Q868864,Q1422,Juventus FC,,,Italy
Q868864,Q3487457,U.S. Tempio,1967-01-01T00:00:00Z,1968-01-01T00:00:00Z,Italy
Q868864,Q13391,US Lecce,1968-01-01T00:00:00Z,1975-01-01T00:00:00Z,Italy
Q868864,Q8476,AS Reggina 1914,1975-01-01T00:00:00Z,1976-01-01T00:00:00Z,Italy
Q868864,Q6641,SSC Bari,1976-01-01T00:00:00Z,1978-01-01T00:00:00Z,Italy
Q868864,Q3930980,Real Cerretese,1978-01-01T00:00:00Z,1979-01-01T00:00:00Z,Italy
Q2032119,Q289482,AC Monza,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z,Italy
Q2032119,Q3873548,Italy national under-20 football team,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z,Italy
Q2032119,Q1543,AC Milan,1998-01-01T00:00:00Z,2001-01-01T00:00:00Z,Italy
Q2032119,Q8428,Calcio Padova,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z,Italy
Q2032119,Q1120838,Como 1907,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z,Italy
Q2032119,Q298217,U.S. Avellino 1912,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z,Italy
Q2032119,Q944876,Calcio Lecco 1912,2001-01-01T00:00:00Z,2002-01-01T00:00:00Z,Italy
Q2032119,Q139399,Calcio Foggia 1920,2002-01-01T00:00:00Z,2004-01-01T00:00:00Z,Italy
Q2032119,Q297430,S.S. Arezzo,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z,Italy
Q2032119,Q2018,Catania FC,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z,Italy
Q2032119,Q2641,SSC Napoli,2006-01-01T00:00:00Z,2010-01-01T00:00:00Z,Italy
Q2032119,Q298217,U.S. Avellino 1912,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z,Italy
Q2032119,Q6651,Brescia Calcio,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z,Italy
Q2032119,Q205998,CFR Cluj,2010-01-01T00:00:00Z,2012-01-01T00:00:00Z,Romania
Q2032119,Q638882,Trento Calcio 1921,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z,Italy
Q516363,Q80886,Club Atlético Tigre,1933-01-01T00:00:00Z,1936-01-01T00:00:00Z,Argentina
Q516363,Q170703,Boca Juniors,1936-01-01T00:00:00Z,1941-01-01T00:00:00Z,Argentina
Q516363,Q853053,Chacarita Juniors,1942-01-01T00:00:00Z,1944-01-01T00:00:00Z,Argentina
Q516363,Q1023532,Atlas F.C.,1945-01-01T00:00:00Z,1948-01-01T00:00:00Z,Mexico
Q516363,Q80886,Club Atlético Tigre,1949-01-01T00:00:00Z,1949-01-01T00:00:00Z,Argentina
Q516363,Q185163,OGC Nice,1951-01-01T00:00:00Z,1952-01-01T00:00:00Z,France
Q516363,Q1056987,Sporting Toulon Var,1952-01-01T00:00:00Z,1953-01-01T00:00:00Z,France
Q516363,Q185163,OGC Nice,1953-01-01T00:00:00Z,1955-01-01T00:00:00Z,France
Q3933080,Q2052,ACF Fiorentina,,,Italy
Q3933080,Q602108,Cuoiovaldarno R.F.C.,1965-01-01T00:00:00Z,1966-01-01T00:00:00Z,Italy
Q604969,Q6630,Ascoli Calcio 1898 FC,1981-01-01T00:00:00Z,1987-01-01T00:00:00Z,Italy
Q604969,Q1120838,Como 1907,1982-01-01T00:00:00Z,1983-01-01T00:00:00Z,Italy
Q604969,Q922698,Italy national under-21 football team,1985-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q604969,Q8639,Hellas Verona FC,1987-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q604969,Q2052,ACF Fiorentina,1989-01-01T00:00:00Z,1994-01-01T00:00:00Z,Italy
Q604969,Q2674,Palermo F.C.,1994-01-01T00:00:00Z,1996-01-01T00:00:00Z,Italy
Q604969,Q1349814,S.C. Ravenna Sport,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q604969,Q501245,Venezia F.C.,1997-01-01T00:00:00Z,2000-01-01T00:00:00Z,Italy
Q604969,Q16348,FC Alessandria,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z,Italy
Q1091404,Q2114224,F.C. Trapani 1905,1994-01-01T00:00:00Z,1996-01-01T00:00:00Z,Italy
Q1091404,Q8639,Hellas Verona FC,1996-01-01T00:00:00Z,2005-01-01T00:00:00Z,Italy
Q1091404,Q8639,Hellas Verona FC,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z,Italy
Q1091404,Q2074,Genoa CFC,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z,Italy
Q1091404,Q2037,AC ChievoVerona,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z,Italy
Q1091404,Q8428,Calcio Padova,2009-01-01T00:00:00Z,2012-01-01T00:00:00Z,Italy
Q1091404,Q16344,A.C. Perugia Calcio,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z,Italy
Q1091404,Q289339,A.C. Lumezzane,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z,Italy
Q430669,Q1893,Bologna F.C. 1909,1973-01-01T00:00:00Z,1975-01-01T00:00:00Z,Italy
Q430669,Q8408,Modena F.C.,1975-01-01T00:00:00Z,1976-01-01T00:00:00Z,Italy
Q430669,Q1785447,S.S. Sambenedettese Calcio,1976-01-01T00:00:00Z,1977-01-01T00:00:00Z,Italy
Q430669,Q1893,Bologna F.C. 1909,1977-01-01T00:00:00Z,1983-01-01T00:00:00Z,Italy
Q430669,Q298217,U.S. Avellino 1912,1983-01-01T00:00:00Z,1988-01-01T00:00:00Z,Italy
Q430669,Q8408,Modena F.C.,1988-01-01T00:00:00Z,1990-01-01T00:00:00Z,Italy
Q1615609,Q748406,A.S. Sestese Calcio,1992-01-01T00:00:00Z,1996-01-01T00:00:00Z,Italy
Q1615609,Q1854811,U.S. Poggibonsi,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q1615609,Q2251415,Marsala Football Club,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q1615609,Q8615,Spezia Calcio,1997-01-01T00:00:00Z,1999-01-01T00:00:00Z,Italy
Q1615609,Q297430,S.S. Arezzo,1999-01-01T00:00:00Z,2001-01-01T00:00:00Z,Italy
Q1615609,Q29400,Taranto Sport,2001-01-01T00:00:00Z,2002-01-01T00:00:00Z,Italy
Q1615609,Q8416,Novara Calcio,2002-01-01T00:00:00Z,2005-01-01T00:00:00Z,Italy
Q1615609,Q430993,Mantova FC,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z,Italy
Q1615609,Q2768,Torino FC,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z,Italy
Q1615609,Q6630,Ascoli Calcio 1898 FC,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z,Italy
Q1615609,Q610621,Carpi FC 1909,2010-01-01T00:00:00Z,2012-01-01T00:00:00Z,Italy
Q1615609,Q752483,U.C. AlbinoLeffe,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z,Italy
Q869044,Q3873513,Italy national under-18 football team,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q869044,Q2052,ACF Fiorentina,1996-01-01T00:00:00Z,2002-01-01T00:00:00Z,Italy
Q869044,Q2331232,Italy national under-17 football team,1997-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q869044,Q1279917,Pistoiese FC,1998-01-01T00:00:00Z,2000-01-01T00:00:00Z,Italy
Q869044,Q8623,Ternana Calcio,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z,Italy
Q869044,Q6703,Empoli FC,2002-01-01T00:00:00Z,2004-01-01T00:00:00Z,Italy
Q869044,Q2756,Siena FC,2003-01-01T00:00:00Z,2003-01-01T00:00:00Z,Italy
Q869044,Q1900,Cagliari Calcio,2004-01-01T00:00:00Z,2012-01-01T00:00:00Z,Italy
Q869044,Q1900,Cagliari Calcio,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z,Italy
Q869044,Q2768,Torino FC,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z,Italy
Q869044,Q8639,Hellas Verona FC,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z,Italy
Q957291,Q8603,US Sassuolo Calcio,,,Italy
Q1494098,Q3873513,Italy national under-18 football team,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z,Italy
Q1494098,Q3873548,Italy national under-20 football team,2001-01-01T00:00:00Z,2002-01-01T00:00:00Z,Italy
Q1494098,Q8643,Vicenza Calcio,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z,Italy
Q1494098,Q922698,Italy national under-21 football team,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z,Italy
Q1494098,Q6703,Empoli FC,2003-01-01T00:00:00Z,2006-01-01T00:00:00Z,Italy
Q1494098,Q6630,Ascoli Calcio 1898 FC,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z,Italy
Q1494098,Q2768,Torino FC,2007-01-01T00:00:00Z,2011-01-01T00:00:00Z,Italy
Q1494098,Q1886,Atalanta BC,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z,Italy
Q1494098,Q6721,U.S. Grosseto 1912,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z,Italy
Q1494098,Q1508747,Sorrento Calcio 1945,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z,Italy
Q1494098,Q289707,A.C. Reggiana 1919,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z,Italy
Q15149,Q392091,Sud america Uruguay,1967-01-01T00:00:00Z,1971-01-01T00:00:00Z,Uruguay
Q15149,Q676088,Sportivo Italiano,1972-01-01T00:00:00Z,1973-01-01T00:00:00Z,Argentina
Q15149,Q872702,Montevideo Wanderers Fútbol Club,1975-01-01T00:00:00Z,1975-01-01T00:00:00Z,Uruguay
